NAME,Bow 2007,Early 2007,Muzzleloader 2007,Rifle 2007,2007 Total,Bow 2008,Early 2008,Muzzleloader 2008,Rifle 2008,2008 Total,Bow 2009,Early 2009,Muzzleloader 2009,Rifle 2009,Unknown 2009 ,2009 Total,Bow 2010,Early 2010,Muzzleloader 2010,Rifle 2010 ,2010 Total,Bow 2011,Early 2011 ,Muzzleloader 2011 ,Rifle 2011,2011 Total,Bow 2012,Early 2012,Muzzleloader 2012,Rifle 2012,2012 Total,Bow 2013,Early 2013,Muzzleloader 2013,Rifle 2013,2013 Total,Bow 2014,Early 2014,Muzzleloader 2014,Rifle 2014,2014 Total,Bow 2015,Early 2015,Muzzleloader 2015,Rifle 2015 ,2015 Total,Bow 2016,Early 2016,Muzzleloader 2016,Rifle 2016,Unknown 2016,2016 Total,Bow 2017,Early 2017,Muzzleloader 2017,Rifle 2017,Unknown 2017,2017 Total,Bow 2018,Early 2018,Muzzleloader 2018,Rifle 2018,Unknown 2018,2018 Total,Bow 2019,Early 2019,Muzzleloader 2019 ,Rifle 2019,Unknown 2019,2019 Total,Bow 2020,Early 2020,Muzzleloader 2020,Rifle 2020,Unknown 2020,2020 Total,Bow 2021,Early 2021,Muzzleloader 2021,Rifle 2021,Unknown 2021,2021 Total,Bow 2022,Early 2022,Muzzleloader 2022,Rifle 2022,Unknown 2022,Grand Total
Maine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
Malone,0,3,0,1,4,0,0,1,0,1,0,6,1,0,0,7,0,0,0,0,0,0,0,0,1,1,0,3,0,0,3,0,0,0,2,2,0,4,0,0,4,1,0,0,2,3,0,9,0,0,0,9,1,1,0,1,0,3,0,1,0,1,0,2,0,0,0,0,0,0,1,0,0,1,0,2,0,0,0,4,0,4,0,0,0,3,0,48
Mamakating,3,0,0,12,15,1,0,0,6,7,5,0,0,6,0,11,3,0,0,4,7,2,0,0,5,7,3,0,0,10,13,5,0,0,11,16,4,13,0,4,21,2,10,0,6,18,5,14,0,0,0,19,3,6,0,7,1,17,6,11,0,6,0,23,3,11,0,12,0,26,13,15,0,6,0,34,0,4,0,5,0,9,2,6,0,2,0,253
Manheim,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,2,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,1,0,1,1,0,0,1,0,11
Mansfield,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,2,0,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,9
Marbletown,4,0,0,2,6,0,0,0,0,0,1,0,0,2,0,3,0,0,0,0,0,0,0,1,1,2,6,0,0,5,11,1,0,0,2,3,5,4,0,0,9,0,2,0,1,3,1,4,0,1,0,6,4,5,0,1,0,10,7,3,0,2,0,12,2,2,0,3,0,7,3,8,0,2,0,13,1,1,0,0,0,2,1,3,0,0,0,91
Marlborough,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,5
Martinsburg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,3,1,0,1,4,6,0,0,1,3,0,4,0,1,1,2,0,4,0,0,0,4,0,4,1,0,1,3,0,5,1,0,2,1,0,4,0,0,1,7,0,8,1,0,0,1,0,42
Maryland,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,2,2,1,0,0,2,3,0,0,0,2,2,0,0,0,1,0,1,0,0,0,3,0,3,1,0,0,0,0,1,0,0,0,2,0,2,0,0,0,0,0,0,2,0,0,0,0,2,1,0,0,0,0,20
Masonville,2,0,0,1,3,0,0,0,2,2,1,0,0,1,0,2,1,0,0,1,2,2,0,0,1,3,1,0,0,0,1,4,0,0,1,5,2,0,0,0,2,3,0,0,0,3,0,0,0,1,0,1,2,0,0,7,0,9,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,38
Mayfield,1,0,1,0,2,0,0,0,4,4,0,2,1,4,0,7,1,3,1,2,7,0,0,0,0,0,1,6,1,0,8,0,0,0,0,0,1,2,1,1,5,2,0,1,1,4,0,3,0,2,0,5,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,2,0,2,0,2,0,0,0,2,0,0,0,1,1,2,0,0,0,3,0,54
Mcdonough,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Meredith,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Middleburg,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,0,0,1,0,3,2,0,0,0,0,2,1,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
Middleburgh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,8,1,0,0,2,0,3,0,0,0,1,0,1,1,0,0,1,0,14
Middlebury,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Middlefield,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,6
Middlesex,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5
Middletown,2,0,1,3,6,2,0,0,3,5,0,0,0,3,0,3,2,0,0,2,4,6,0,0,3,9,4,0,0,3,7,6,0,0,5,11,2,6,0,2,10,3,3,1,1,8,2,3,0,0,0,5,0,3,0,7,0,10,3,4,0,1,0,8,2,1,0,2,0,5,1,12,0,2,1,16,0,4,0,1,0,5,4,5,0,2,0,123
Middletown City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Milan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Milford,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Milton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Mina,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,2,2,0,0,0,1,1,1,0,0,1,2,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,2,0,0,0,1,0,1,2,0,0,1,0,3,2,0,0,1,0,3,1,0,0,1,0,2,0,0,0,3,0,23
Minden,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Minerva,0,4,0,0,4,0,0,0,2,2,0,1,1,1,0,3,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,1,0,0,1,2,0,0,0,1,1,0,1,1,2,4,0,0,0,4,0,4,0,1,0,2,0,3,0,0,0,0,0,0,0,1,0,2,0,3,1,0,0,0,0,1,0,0,0,2,0,2,0,0,0,2,0,34
Minisink,0,0,0,1,1,3,0,0,1,4,1,0,0,1,0,2,3,0,0,1,4,6,0,0,3,9,3,0,0,4,7,2,0,0,0,2,3,0,0,1,4,2,0,1,2,5,4,3,0,3,0,10,2,0,0,3,0,5,1,0,0,3,0,4,1,1,0,3,0,5,3,1,0,5,0,9,1,0,0,2,0,3,1,0,0,1,0,76
Mohawk,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3
Moira,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Monroe,2,0,0,0,2,1,0,0,1,2,1,0,0,2,0,3,2,0,0,0,2,1,0,0,3,4,6,0,0,0,6,4,0,0,0,4,1,1,0,0,2,3,3,0,0,6,0,3,0,1,0,4,1,1,1,0,0,3,0,0,0,1,0,1,0,1,0,1,0,2,5,2,0,1,0,8,0,0,0,0,0,0,1,1,0,0,0,51
Montague,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,4,0,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,10
Montgomery,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,1,0,0,1,0,2,3,0,0,1,0,4,0,0,0,0,0,0,2,2,0,1,0,17
Montour,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Mooers,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,1,0,1,0,0,1,2,0,3,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,1,0,13
Moreau,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,5
Morehouse,0,0,0,2,2,0,1,0,3,4,0,1,0,1,0,2,1,1,0,0,2,0,0,0,2,2,0,0,0,1,1,1,1,0,2,4,0,2,0,1,3,0,0,0,2,2,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,1,0,2,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,34
Moriah,0,2,1,2,5,0,0,0,0,0,0,0,1,1,0,2,0,1,0,1,2,0,0,0,0,0,1,2,0,2,5,0,0,0,1,1,1,0,0,0,1,0,0,0,2,2,2,0,0,0,0,2,0,0,1,2,0,3,0,0,2,0,0,2,0,0,1,1,0,2,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,4,0,33
Morristown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Mount Hope,3,0,0,2,5,1,0,0,0,1,2,0,0,1,0,3,1,0,1,0,2,1,0,0,0,1,3,0,0,1,4,1,0,0,5,6,2,2,0,2,6,0,0,0,2,2,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,4,1,0,0,0,0,1,3,0,0,0,0,40
Mount Kisco,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
Mount Morris,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,2,0,3,1,0,0,0,0,1,0,0,0,0,0,8
Nanticoke,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Naples,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,8
Napoli,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,4,0,4,1,0,0,0,0,1,0,0,0,1,0,14
Nassau,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,2,2,2,0,0,1,0,3,2,0,1,3,0,6,2,0,0,1,0,3,3,0,1,0,0,4,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,22
Nelson,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Neversink,2,0,0,6,8,0,0,1,11,12,3,0,0,9,0,12,2,0,0,1,3,1,0,0,10,11,6,0,0,0,6,4,0,0,10,14,1,2,0,2,5,0,9,0,5,14,3,2,0,5,0,10,2,4,0,6,0,12,3,2,0,1,0,6,2,2,0,13,0,17,1,8,0,4,0,13,2,0,0,4,0,6,2,6,0,0,0,157
New Albion,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,8
New Baltimore,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,8
New Bremen,0,2,2,1,5,0,0,2,6,8,0,5,0,1,0,6,1,2,1,3,7,0,0,0,1,1,1,4,2,0,7,0,0,0,1,1,0,3,0,0,3,0,3,1,2,6,1,5,0,0,0,6,0,1,1,0,0,2,0,2,1,0,0,3,0,1,0,1,0,2,0,2,3,1,0,6,0,0,0,2,0,2,0,0,0,3,0,68
New Hudson,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1,1,0,0,0,4,4,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,1,1,0,0,1,0,2,0,0,0,1,0,1,1,0,0,1,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,19
New Lebanon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,2,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,12
New Paltz,3,0,0,0,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3,0,0,1,4,3,0,0,0,3,0,0,0,1,1,2,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,23
New Scotland,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,6
New Windsor,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,2,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11
Newburgh,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,2,0,0,0,2,2,2,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,2,0,18
Newcomb,0,1,0,1,2,0,1,1,3,5,0,1,0,1,0,2,0,1,0,0,1,0,1,0,1,2,0,1,0,0,1,0,0,1,3,4,0,2,0,2,4,0,0,0,1,1,0,0,0,1,0,1,0,1,0,3,0,4,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,3,0,3,0,0,0,0,0,33
Newfield,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,1,0,0,1,2,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,12
Newport,0,0,0,0,0,0,0,0,1,1,0,0,1,2,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,11
Nichols,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,4,1,0,0,1,2,0,0,0,1,1,1,0,0,1,2,0,0,0,0,0,0,0,0,0,2,0,2,1,0,1,1,0,3,0,0,0,0,0,0,2,0,0,1,0,3,1,0,0,2,0,3,0,0,0,0,0,22
Norfolk,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
North Castle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
North Dansville,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
North Elba,0,1,0,0,1,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,11
North Greenbush,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
North Harmony,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,5,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,2,2,1,0,0,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,3,0,3,2,0,0,1,0,3,0,0,0,1,0,1,0,0,0,0,0,22
North Hudson,0,2,0,0,2,0,0,0,3,3,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,0,2,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13
North Salem,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
Northampton,0,0,0,0,0,0,0,0,1,1,1,2,0,2,0,5,0,0,0,1,1,0,0,0,0,0,2,0,0,1,3,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,0,18
Northeast,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,2,1,0,0,2,0,3,0,0,0,2,0,2,0,0,0,3,0,3,2,0,0,1,0,3,1,0,0,1,0,2,2,0,0,1,0,3,1,0,0,1,0,21
Northumberland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Norway,1,4,1,5,11,0,1,1,7,9,0,5,3,0,0,8,0,7,2,3,12,0,0,0,1,1,0,8,1,3,12,0,3,0,1,4,1,8,1,3,13,2,0,2,5,9,1,1,1,1,0,4,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,2,0,2,0,0,0,2,0,91
Norwich,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
